Store ID,Store,Region,Order ID,Reference Order ID,Invoice Number,Product ID,Order Sub ID,Date,Order Time,Product,Size,Category,Brand,Sub Category,Income Head,Barcode,SKU,Batch Variant ID,Batch Variant Name,HSN / SAC Code,Quantity Ordered,Unit,Base Price ,Net Sale ,Taxes ,Amount,Void Amount ,MRP ,Cost Price per Unit,Cost Of Goods Sold,Void Quantity,Void Date,Void Time,User,Billing User,Manufacturer ID,Manufacturer,Discount Total Value,Discount Remarks,Discount IDs,Discount Names,Coupon Code,Total Charge Value,Payment Mode,Color,School Name
55748,VPS_KNG,,OR11360820250508-8,,8,7,1,08-05-2025,10:03 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-8,,8,1068,2,08-05-2025,10:03 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360720250508-9,,9,7,1,08-05-2025,10:05 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-9,,9,1068,2,08-05-2025,10:05 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,4,Piece,90.48,361.92,18.1,380.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-7,,7,1069,1,08-05-2025,10:05 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-7,,7,234,2,08-05-2025,10:05 AM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-8,,8,1068,1,08-05-2025,10:09 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,1,Piece,90.48,90.48,4.52,95,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360820250508-9,,9,12,1,08-05-2025,10:08 AM,PLAT_BLK_UK5,5UK,none,Plaeto,,,,PLAT_BLK_UK5,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-9,,9,1068,2,08-05-2025,10:08 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,1,Piece,90.48,90.48,4.52,95,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-9,,9,1069,3,08-05-2025,10:08 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-9,,9,234,4,08-05-2025,10:08 AM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
86775,Vydehi School,,OR11198720250508-65,,65,2118,1,08-05-2025,10:09 AM,ASPR_BLK_UK11,11UK,Footwear,Plaeto,,,,ASPR_BLK_UK11,-1,,640419,1,Piece,1227.97,1227.97,221.04,1449.01,,1699,0,0,0,,,vydehi_exc,vydehi_exc,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360720250508-10,,10,19,1,08-05-2025,10:10 AM,PLAT_BLK_UK12,12UK,none,Plaeto,,,,PLAT_BLK_UK12,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-10,,10,1071,2,08-05-2025,10:10 AM,VPS_KNG_XL,XL,none,GOL,,,,VPS_KNG_XL,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-10,,10,19,1,08-05-2025,10:11 AM,PLAT_BLK_UK12,12UK,none,Plaeto,,,,PLAT_BLK_UK12,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360820250508-10,,10,1071,2,08-05-2025,10:11 AM,VPS_KNG_XL,XL,none,GOL,,,,VPS_KNG_XL,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
86775,Vydehi School,,OR11198720250508-66,,66,2115,1,08-05-2025,10:13 AM,ASPR_BLK_UK8,8UK,Footwear,Plaeto,,,,ASPR_BLK_UK8,-1,,640419,1,Piece,1227.97,1227.97,221.04,1449.01,,1699,0,0,0,,,vydehi_exc,vydehi_exc,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-11,,11,1068,1,08-05-2025,10:14 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-9,,9,1069,1,08-05-2025,10:14 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360920250508-9,,9,11,2,08-05-2025,10:14 AM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360820250508-11,,11,6,1,08-05-2025,10:15 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-11,,11,1068,2,08-05-2025,10:15 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
51448,DPS_WFD,,OR11303220250508-123,,123,11,1,08-05-2025,10:15 AM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1651.69,1651.69,297.3,1948.99,,2499,0,0,0,,,DPS_WFD,DPS_WFD,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360720250508-12,,12,1068,1,08-05-2025,10:17 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
49083,Brigade _ Malleshwaram,,OR11345020250508-32,,32,69,1,08-05-2025,10:17 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mbrigade,mbrigade,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-12,,12,9,1,08-05-2025,10:18 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-12,,12,1068,2,08-05-2025,10:18 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
51448,DPS_WFD,,OR11303220250508-124,,124,15,1,08-05-2025,10:19 AM,PLAT_BLK_UK8,8UK,none,Plaeto,,,,PLAT_BLK_UK8,-1,,640419,1,Piece,1855.08,1855.08,333.92,2189,,2699,0,0,0,,,DPS_WFD,DPS_WFD,-1,,0,,,,,0,Card,Black,
87215,Ebenezer Int,,OR11338520250508-39,,39,3314,1,08-05-2025,10:21 AM,REBK_CHAMP_BLK_6US,6US,Footwear,Reebok,,,,REBK_CHAMP_BLK_6US,-1,,640419,1,Piece,1737.29,1737.29,312.72,2050.01,,3299,0,0,0,,,ebenezer,ebenezer,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360920250508-10,,10,9,1,08-05-2025,10:22 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360920250508-10,,10,1068,2,08-05-2025,10:22 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,4,Piece,90.48,361.92,18.1,380.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360720250508-13,,13,9,1,08-05-2025,10:23 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,Black,
55748,VPS_KNG,,OR11360720250508-13,,13,1069,2,08-05-2025,10:23 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Cash,,
55748,VPS_KNG,,OR11360820250508-13,,13,11,1,08-05-2025,10:23 AM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-13,,13,1070,2,08-05-2025,10:23 AM,VPS_KNG_L,L,none,GOL,,,,VPS_KNG_L,-1,,,4,Piece,90.48,361.92,18.1,380.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-14,,14,7,1,08-05-2025,10:25 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-14,,14,1068,2,08-05-2025,10:25 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-11,,11,1068,1,08-05-2025,10:26 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-11,,11,6,2,08-05-2025,10:26 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
51448,DPS_WFD,,OR11303220250508-125,,125,18,1,08-05-2025,10:28 AM,PLAT_BLK_UK11,11UK,none,Plaeto,,,,PLAT_BLK_UK11,-1,,640419,1,Piece,1855.08,1855.08,333.92,2189,,2699,0,0,0,,,DPS_WFD,DPS_WFD,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-14,,14,1069,1,08-05-2025,10:29 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360720250508-14,,14,1068,2,08-05-2025,10:29 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360920250508-12,,12,6,1,08-05-2025,10:29 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-12,,12,1068,2,08-05-2025,10:29 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
51448,DPS_WFD,,OR11303220250508-126,,126,11,1,08-05-2025,10:31 AM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1651.69,1651.69,297.3,1948.99,,2499,0,0,0,,,DPS_WFD,DPS_WFD,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-15,,15,17,1,08-05-2025,10:30 AM,PLAT_BLK_UK10,10UK,none,Plaeto,,,,PLAT_BLK_UK10,-1,,640419,1,Piece,1778.81,1778.81,320.18,2098.99,,2699,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-15,,15,1071,2,08-05-2025,10:30 AM,VPS_KNG_XL,XL,none,GOL,,,,VPS_KNG_XL,-1,,,1,Piece,90.48,90.48,4.52,95,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
51448,DPS_WFD,,OR11303220250508-127,,127,14,1,08-05-2025,10:33 AM,PLAT_BLK_UK7,7UK,none,Plaeto,,,,PLAT_BLK_UK7,-1,,640419,1,Piece,1855.08,1855.08,333.92,2189,,2699,0,0,0,,,DPS_WFD,DPS_WFD,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-16,,16,9,1,08-05-2025,10:33 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-16,,16,11,2,08-05-2025,10:33 AM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-15,,15,7,1,08-05-2025,10:36 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-15,,15,1068,2,08-05-2025,10:36 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-17,,17,234,1,08-05-2025,10:36 AM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-17,,17,1069,2,08-05-2025,10:36 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
51448,DPS_WFD,,OR11303220250508-128,,128,12,1,08-05-2025,10:37 AM,PLAT_BLK_UK5,5UK,none,Plaeto,,,,PLAT_BLK_UK5,-1,,640419,1,Piece,1855.08,1855.08,333.92,2189,,2699,0,0,0,,,DPS_WFD,DPS_WFD,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360920250508-13,,13,7,1,08-05-2025,10:39 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360920250508-13,,13,1068,2,08-05-2025,10:39 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360720250508-16,,16,8,1,08-05-2025,10:39 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360720250508-16,,16,1068,2,08-05-2025,10:39 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
87215,Ebenezer Int,,OR11338520250508-40,,40,3316,1,08-05-2025,10:40 AM,REBK_CHAMP_BLK_8US,8US,Footwear,Reebok,,,,REBK_CHAMP_BLK_8US,-1,,640419,1,Piece,1822.03,1822.03,327.96,2149.99,,3599,0,0,0,,,ebenezer,ebenezer,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-14,,14,1069,1,08-05-2025,10:42 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-14,,14,8,2,08-05-2025,10:42 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-18,,18,8,1,08-05-2025,10:43 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-18,,18,1067,2,08-05-2025,10:43 AM,VPS_KNG_XS,XS,none,GOL,,,,VPS_KNG_XS,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360720250508-17,,17,9,1,08-05-2025,10:45 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360720250508-17,,17,1068,2,08-05-2025,10:45 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360920250508-15,,15,7,1,08-05-2025,10:45 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-15,,15,1068,2,08-05-2025,10:45 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-19,,19,6,1,08-05-2025,10:45 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-19,,19,1068,2,08-05-2025,10:45 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-16,,16,234,1,08-05-2025,10:48 AM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-16,,16,1068,2,08-05-2025,10:48 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,4,Piece,90.48,361.92,18.1,380.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-20,,20,9,1,08-05-2025,10:49 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360820250508-20,,20,1069,2,08-05-2025,10:49 AM,VPS_KNG_M,M,none,GOL,,,,VPS_KNG_M,-1,,,1,Piece,90.48,90.48,4.52,95,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
87215,Ebenezer Int,,OR11338520250508-41,,41,3315,1,08-05-2025,10:50 AM,REBK_CHAMP_BLK_7US,7US,Footwear,Reebok,,,,REBK_CHAMP_BLK_7US,-1,,640419,1,Piece,1822.03,1822.03,327.96,2149.99,,3599,0,0,0,,,ebenezer,ebenezer,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360720250508-18,,18,9,1,08-05-2025,10:50 AM,PLAT_BLK_UK2,2UK,none,Plaeto,,,,PLAT_BLK_UK2,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-18,,18,1068,2,08-05-2025,10:50 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-21,,21,1067,1,08-05-2025,10:51 AM,VPS_KNG_XS,XS,none,GOL,,,,VPS_KNG_XS,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360820250508-22,,22,234,1,08-05-2025,10:53 AM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360820250508-22,,22,1068,2,08-05-2025,10:53 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360720250508-19,,19,1068,1,08-05-2025,10:55 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,2,Piece,90.48,180.96,9.04,190,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,,
55748,VPS_KNG,,OR11360720250508-19,,19,6,2,08-05-2025,10:55 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,Card,Black,
55748,VPS_KNG,,OR11360920250508-17,,17,1067,1,08-05-2025,10:55 AM,VPS_KNG_XS,XS,none,GOL,,,,VPS_KNG_XS,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
55748,VPS_KNG,,OR11360920250508-17,,17,7,2,08-05-2025,10:55 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-18,,18,8,1,08-05-2025,10:58 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2499,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360920250508-18,,18,1068,2,08-05-2025,10:58 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,3,Piece,90.48,271.44,13.58,285.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
86775,Vydehi School,,OR11198720250508-67,,67,2115,1,08-05-2025,11:00 AM,ASPR_BLK_UK8,8UK,Footwear,Plaeto,,,,ASPR_BLK_UK8,-1,,640419,1,Piece,1227.97,1227.97,221.04,1449.01,,1699,0,0,0,,,vydehi_exc,vydehi_exc,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-20,,20,7,1,08-05-2025,11:00 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,Black,
55748,VPS_KNG,,OR11360720250508-20,,20,1068,2,08-05-2025,11:00 AM,VPS_KNG_S,S,none,GOL,,,,VPS_KNG_S,-1,,,4,Piece,90.48,361.92,18.1,380.02,,149,0,0,0,,,VPSKNG,VPSKNG,-1,,0,,,,,0,UPI,,
