Store ID,Store,Region,Order ID,Reference Order ID,Invoice Number,Product ID,Order Sub ID,Date,Order Time,Product,Size,Category,Brand,Sub Category,Income Head,Barcode,SKU,Batch Variant ID,Batch Variant Name,HSN / SAC Code,Quantity Ordered,Unit,Base Price ,Net Sale ,Taxes ,Amount,Void Amount ,MRP ,Cost Price per Unit,Cost Of Goods Sold,Void Quantity,Void Date,Void Time,User,Billing User,Manufacturer ID,Manufacturer,Discount Total Value,Discount Remarks,Discount IDs,Discount Names,Coupon Code,Total Charge Value,Payment Mode,Color,School Name
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-5,,5,2118,1,01-Jun-25,10:20 AM,ASPR_BLK_UK11,11UK,Footwear,Plaeto,,,,ASPR_BLK_UK11,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-6,,6,2113,1,01-Jun-25,10:25 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-7,,7,2113,1,01-Jun-25,10:29 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-7,,7,2107,1,01-Jun-25,10:30 AM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-8,,8,2113,1,01-Jun-25,10:33 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-8,,8,2113,1,01-Jun-25,10:33 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-9,,9,2112,1,01-Jun-25,10:36 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-9,,9,2112,1,01-Jun-25,10:37 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-10,,10,2109,1,01-Jun-25,10:42 AM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-10,,10,2110,2,01-Jun-25,10:42 AM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-11,,11,2111,1,01-Jun-25,10:47 AM,ASPR_BLK_UK4,4UK,Footwear,Plaeto,,,,ASPR_BLK_UK4,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-10,,10,2107,1,01-Jun-25,10:47 AM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-10,,10,2109,2,01-Jun-25,10:47 AM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-12,,12,2108,1,01-Jun-25,10:50 AM,ASPR_BLK_UK1,1UK,Footwear,Plaeto,,,,ASPR_BLK_UK1,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-11,,11,2111,1,01-Jun-25,10:51 AM,ASPR_BLK_UK4,4UK,Footwear,Plaeto,,,,ASPR_BLK_UK4,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-13,,13,2112,1,01-Jun-25,10:53 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1012,,1012,284,1,01-Jun-25,10:58 AM,GOP_NAT_PLT_BLK_UK1,1UK,Gopalan National,Plaeto,,,,GOP_NAT_PLT_BLK_UK1,-1,,640419,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,Black,GOP-National
47731,Pulse Sports Warehouse,,OR9115320250601-1012,,1012,290,2,01-Jun-25,10:58 AM,GOP_NAT_PLT_BLK_UK7,7UK,Gopalan National,Plaeto,,,,GOP_NAT_PLT_BLK_UK7,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,Black,GOP-National
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-12,,12,2111,1,01-Jun-25,11:00 AM,ASPR_BLK_UK4,4UK,Footwear,Plaeto,,,,ASPR_BLK_UK4,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-14,,14,2116,1,01-Jun-25,11:02 AM,ASPR_BLK_UK9,9UK,Footwear,Plaeto,,,,ASPR_BLK_UK9,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-13,,13,2112,1,01-Jun-25,11:06 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-13,,13,2117,2,01-Jun-25,11:06 AM,ASPR_BLK_UK10,10UK,Footwear,Plaeto,,,,ASPR_BLK_UK10,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-14,,14,2114,1,01-Jun-25,11:11 AM,ASPR_BLK_UK7,7UK,Footwear,Plaeto,,,,ASPR_BLK_UK7,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-15,,15,2112,1,01-Jun-25,11:14 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-16,,16,2106,1,01-Jun-25,11:23 AM,ASPR_BLK_12C,12C,Footwear,Plaeto,,,,ASPR_BLK_12C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-15,,15,2109,1,01-Jun-25,11:24 AM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-17,,17,2117,1,01-Jun-25,11:26 AM,ASPR_BLK_UK10,10UK,Footwear,Plaeto,,,,ASPR_BLK_UK10,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-16,,16,2110,1,01-Jun-25,11:29 AM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-16,,16,2106,2,01-Jun-25,11:29 AM,ASPR_BLK_12C,12C,Footwear,Plaeto,,,,ASPR_BLK_12C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-18,,18,2108,1,01-Jun-25,11:29 AM,ASPR_BLK_UK1,1UK,Footwear,Plaeto,,,,ASPR_BLK_UK1,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1013,,1013,3499,1,01-Jun-25,11:31 AM,CRICKET BAT 5,,Accessories,ORD,,,,CRICKET BAT 5,-1,,,1,Piece,294.64,294.64,35.36,330,,390,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-17,,17,2114,1,01-Jun-25,11:33 AM,ASPR_BLK_UK7,7UK,Footwear,Plaeto,,,,ASPR_BLK_UK7,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-19,,19,2107,1,01-Jun-25,11:35 AM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-19,,19,2112,2,01-Jun-25,11:35 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-18,,18,2117,1,01-Jun-25,11:37 AM,ASPR_BLK_UK10,10UK,Footwear,Plaeto,,,,ASPR_BLK_UK10,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-20,,20,2113,1,01-Jun-25,11:38 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-21,,21,2114,1,01-Jun-25,11:39 AM,ASPR_BLK_UK7,7UK,Footwear,Plaeto,,,,ASPR_BLK_UK7,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-19,,19,2110,1,01-Jun-25,11:40 AM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-22,,22,2111,1,01-Jun-25,11:41 AM,ASPR_BLK_UK4,4UK,Footwear,Plaeto,,,,ASPR_BLK_UK4,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-20,,20,2107,1,01-Jun-25,11:46 AM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-23,,23,2113,1,01-Jun-25,11:50 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-23,,23,2108,2,01-Jun-25,11:50 AM,ASPR_BLK_UK1,1UK,Footwear,Plaeto,,,,ASPR_BLK_UK1,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-21,,21,2109,1,01-Jun-25,11:51 AM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-24,,24,2107,1,01-Jun-25,11:53 AM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-22,,22,2112,1,01-Jun-25,11:55 AM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-22,,22,2109,2,01-Jun-25,11:55 AM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1014,,1014,306,1,01-Jun-25,11:57 AM,GOP_INT_PLT_BLK_UK4,4UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_BLK_UK4,-1,,640419,1,Piece,1592.37,1592.37,286.62,1878.99,,2499,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-international
47731,Pulse Sports Warehouse,,OR9115320250601-1014,,1014,308,2,01-Jun-25,11:57 AM,GOP_INT_PLT_BLK_UK6,6UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_BLK_UK6,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-international
47731,Pulse Sports Warehouse,,OR9115320250601-1014,,1014,327,3,01-Jun-25,11:57 AM,GOP_INT_PLT_WHT_UK6,6UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_WHT_UK6,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,White,GOP-international
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-23,,23,2113,1,01-Jun-25,11:58 AM,ASPR_BLK_UK6,6UK,Footwear,Plaeto,,,,ASPR_BLK_UK6,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-25,,25,2110,1,01-Jun-25,11:59 AM,ASPR_BLK_UK3,3UK,Footwear,Plaeto,,,,ASPR_BLK_UK3,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Card,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1015,,1015,602,1,01-Jun-25,12:01 PM,VVP_PLAT_BLK_12C,12C,none,Plaeto,,,,VVP_PLAT_BLK_12C,-1,,640419,1,Piece,1313.56,1313.56,236.44,1550,,1999,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,Black,VVP
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-24,,24,2117,1,01-Jun-25,12:04 PM,ASPR_BLK_UK10,10UK,Footwear,Plaeto,,,,ASPR_BLK_UK10,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1016,,1016,309,1,01-Jun-25,12:11 PM,GOP_INT_PLT_BLK_UK7,7UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_BLK_UK7,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,Black,GOP-international
47731,Pulse Sports Warehouse,,OR9115320250601-1017,,1017,288,1,01-Jun-25,12:12 PM,GOP_NAT_PLT_BLK_UK5,5UK,Gopalan National,Plaeto,,,,GOP_NAT_PLT_BLK_UK5,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-National
47731,Pulse Sports Warehouse,,OR9115320250601-1017,,1017,326,2,01-Jun-25,12:12 PM,GOP_INT_PLT_WHT_UK5,5UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_WHT_UK5,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,White,GOP-international
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-25,,25,2109,1,01-Jun-25,12:13 PM,ASPR_BLK_UK2,2UK,Footwear,Plaeto,,,,ASPR_BLK_UK2,-1,,640419,1,Piece,888.98,888.98,160.02,1049,,1599,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1018,,1018,311,1,01-Jun-25,12:15 PM,GOP_INT_PLT_BLK_UK9,9UK,Gopalan Int,Plaeto,,,,GOP_INT_PLT_BLK_UK9,-1,,640419,1,Piece,1694.07,1694.07,304.94,1999.01,,2699,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,Black,GOP-international
47731,Pulse Sports Warehouse,,OR9115320250601-1018,,1018,930,2,01-Jun-25,12:15 PM,PLN_WHT_SOCKS_XL,XL,none,GOL,,,,PLN_WHT_SOCKS_XL,-1,,,1,Piece,80.95,80.95,4.04,84.99,,149,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,Card,White,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-26,,26,2107,1,01-Jun-25,12:16 PM,ASPR_BLK_13C,13C,Footwear,Plaeto,,,,ASPR_BLK_13C,-1,,640419,1,Piece,761.86,761.86,137.14,899,,1299,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
47731,Pulse Sports Warehouse,,OR9115320250601-1019,,1019,301,1,01-Jun-25,12:20 PM,GOP_INT_PLT_BLK_12C,12C,Gopalan Int,Plaeto,,,,GOP_INT_PLT_BLK_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,Black,GOP-international
47731,Pulse Sports Warehouse,,OR9115320250601-1019,,1019,320,2,01-Jun-25,12:20 PM,GOP_INT_PLT_WHT_12C,12C,Gopalan Int,Plaeto,,,,GOP_INT_PLT_WHT_12C,-1,,640419,1,Piece,1270.34,1270.34,228.66,1499,,1999,0,0,0,,,warehousee,warehousee,-1,,0,,,,,0,UPI,White,GOP-international
89246,Poorna Pragna Sadashiv Nagar,,OR11527420250601-26,,26,2112,1,01-Jun-25,12:21 PM,ASPR_BLK_UK5,5UK,Footwear,Plaeto,,,,ASPR_BLK_UK5,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,Cash,Black,
89246,Poorna Pragna Sadashiv Nagar,,OR11527520250601-27,,27,2115,1,01-Jun-25,12:22 PM,ASPR_BLK_UK8,8UK,Footwear,Plaeto,,,,ASPR_BLK_UK8,-1,,640419,1,Piece,931.36,931.36,167.64,1099,,1699,0,0,0,,,Poorna_SDSN,Poorna_SDSN,-1,,0,,,,,0,UPI,Black,
