Store ID,Store,Region,Order ID,Reference Order ID,Invoice Number,Product ID,Order Sub ID,Date,Order Time,Product,Size,Category,Brand,Sub Category,Income Head,Barcode,SKU,Batch Variant ID,Batch Variant Name,HSN / SAC Code,Quantity Ordered,Unit,Base Price ,Net Sale ,Taxes ,Amount,Void Amount ,MRP ,Cost Price per Unit,Cost Of Goods Sold,Void Quantity,Void Date,Void Time,User,Billing User,Manufacturer ID,Manufacturer,Discount Total Value,Discount Remarks,Discount IDs,Discount Names,Coupon Code,Total Charge Value,Payment Mode,Color,School Name
47731,Pulse Sports Warehouse,,OR9115320250113-349,,349,1307,1,13-Jan-25,12:46 PM,test1,12,none,GOL,,,,test1,-1,,,1,Piece,4.24,4.24,0.76,5,,10,0,0,0,,,BLRSTORE,BLRSTORE,-1,,0,,,,,0,Cash,black,Ekya
82217,BLAK_Store_SHKRNGR,,OR10606020250117-3,,3,1307,1,17-Jan-25,1:13 PM,test1,,none,GOL,,,,test1,-1,,,1,Piece,0.85,0.85,0.16,1.01,,2,0,0,0,,,BLAK_Store_SHKRNGR,BLAK_Store_SHKRNGR,-1,,0,,,,,0,Cash,black,Ekya
47731,Pulse Sports Warehouse,,OR9115320250125-350,,350,3221,1,25-Jan-25,4:32 PM,VALST_Puma_BLK_4UK,4UK,VALST,PUMA,,,,VALST_Puma_BLK_4UK,-1,,,1,Piece,1779.66,1779.66,320.34,2100,,2999,0,0,0,,,BLRSTORE,BLRSTORE,-1,,0,,,,,0,UPI,Black,Valistus
47731,Pulse Sports Warehouse,,OR9115320250125-351,,351,916,1,25-Jan-25,5:42 PM,GEAR_PLAT_BLK_UK2,2UK,Gear,Plaeto,,,,GEAR_PLAT_BLK_UK2,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,BLRSTORE,BLRSTORE,-1,,0,,,,,0,UPI,Black,GEAR
47731,Pulse Sports Warehouse,,OR9115320250127-352,,352,1521,1,27-Jan-25,6:33 PM,NPS_YLH_PLAT_BLK_UK1,1UK,NPS YELH,Plaeto,,,,NPS_YLH_PLAT_BLK_UK1,-1,,640419,1,Piece,1584.75,1584.75,285.26,1870.01,,2499,0,0,0,,,BLRSTORE,BLRSTORE,-1,,0,,,,,0,UPI,Black,NPS-Yelahanka
51434,GEAR,,OR10785620250131-1,,1,1308,1,31-Jan-25,4:53 PM,test2,,none,GOL,,,,test2,-1,,,1,Piece,0.85,0.85,0.16,1.01,,2,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Cash,,
51434,GEAR,,OR10785620250131-2,,2,1307,1,31-Jan-25,4:58 PM,test1,12,none,GOL,,,,test1,-1,,,1,Piece,0.85,0.85,0.16,1.01,,2,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Card,black,Ekya
82217,BLAK_Store_SHKRNGR,,OR10606020250131-4,,4,1520,1,31-Jan-25,5:04 PM,NPS_YLH_PLAT_BLK_13C,13C,NPS YELH,Plaeto,,,,NPS_YLH_PLAT_BLK_13C,-1,,640419,1,Piece,1262.71,1262.71,227.28,1489.99,,1999,0,0,0,,,BLAK_Store_SHKRNGR,BLAK_Store_SHKRNGR,-1,,0,,,,,0,Card,Black,NPS-Yelahanka
51434,GEAR,,OR10785620250201-3,,3,1307,1,01-Feb-25,8:54 AM,test1,12,none,GOL,,,,test1,-1,,,1,Piece,0.85,0.85,0.16,1.01,,2,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Cash,black,Ekya
51434,GEAR,,OR10785620250201-4,,4,16,1,01-Feb-25,9:14 AM,PLAT_BLK_UK9,9UK,none,Plaeto,,,,PLAT_BLK_UK9,-1,,640419,1,Piece,1566.95,1566.95,282.06,1849.01,,2699,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Card,Black,
51434,GEAR,,OR10785620250201-5,,5,8,1,01-Feb-25,11:34 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
51434,GEAR,,OR10785620250201-6,,6,5,1,01-Feb-25,11:52 AM,PLAT_BLK_11C,11C,none,Plaeto,,,,PLAT_BLK_11C,-1,,640419,1,Piece,1143.22,1143.22,205.78,1349,,1999,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
51434,GEAR,,OR10785620250201-7,,7,15,1,01-Feb-25,12:07 PM,PLAT_BLK_UK8,8UK,none,Plaeto,,,,PLAT_BLK_UK8,-1,,640419,1,Piece,1566.95,1566.95,282.06,1849.01,,2699,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
51434,GEAR,,OR10785620250201-8,,8,11,1,01-Feb-25,12:15 PM,PLAT_BLK_UK4,4UK,none,Plaeto,,,,PLAT_BLK_UK4,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
51434,GEAR,,OR10785620250201-9,,9,16,1,01-Feb-25,12:18 PM,PLAT_BLK_UK9,9UK,none,Plaeto,,,,PLAT_BLK_UK9,-1,,640419,1,Piece,1566.95,1566.95,282.06,1849.01,,2699,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
51434,GEAR,,OR10785620250201-10,,10,13,1,01-Feb-25,12:37 PM,PLAT_BLK_UK6,6UK,none,Plaeto,,,,PLAT_BLK_UK6,-1,,640419,1,Piece,1566.95,1566.95,282.06,1849.01,,2699,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Card,Black,
51434,GEAR,,OR10785620250201-11,,11,236,1,01-Feb-25,1:06 PM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Card,Black,
47731,Pulse Sports Warehouse,,OR9115320250201-353,,353,916,1,01-Feb-25,1:38 PM,GEAR_PLAT_BLK_UK2,2UK,Gear,Plaeto,,,,GEAR_PLAT_BLK_UK2,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,BLRSTORE,BLRSTORE,-1,,0,,,,,0,Card,Black,GEAR
51434,GEAR,,OR10785620250201-12,,12,236,1,01-Feb-25,2:11 PM,PLAT_BLK_UK3,3 UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,Card,Black,
51434,GEAR,,OR10785620250201-13,,13,15,1,01-Feb-25,2:37 PM,PLAT_BLK_UK8,8UK,none,Plaeto,,,,PLAT_BLK_UK8,-1,,640419,1,Piece,1566.95,1566.95,282.06,1849.01,,2699,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
51434,GEAR,,OR10785620250201-13,,13,1852,2,01-Feb-25,2:37 PM,CHAMP'S VALUE LABEL,42,Accessories,INSTA,,,,CHAMP_MAT_LABL,-1,,48211020,1,Piece,194.92,194.92,35.08,230,,259,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,,
51434,GEAR,,OR10785620250201-14,,14,8,1,01-Feb-25,3:23 PM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1439.83,1439.83,259.16,1698.99,,2499,0,0,0,,,GEAR,GEAR,-1,,0,,,,,0,UPI,Black,
49083,Brigade _ Malleshwaram,,OR10802920250205-1,,1,1307,1,05-Feb-25,11:38 AM,test1,12,none,GOL,,,,test1,-1,,,1,Piece,0.85,0.85,0.16,1.01,,11,0,0,0,,,mbrigade,mbrigade,-1,,0,,,,,0,Cash,black,Ekya
47731,Pulse Sports Warehouse,,OR9115320250205-354,,354,1218,1,05-Feb-25,3:40 PM,LGCY_PLT_BLK_11C,11C,none,Plaeto,,,,LGCY_PLT_BLK_11C,-1,,640419,1,Piece,1525.42,1525.42,274.58,1800,,1999,0,0,0,,,BLRSTORE,BLRSTORE,-1,,0,,,,,0,UPI,Black,Legacy
49444,Brigade _ Mahadevpura,,OR10804020250206-1,,1,1308,1,06-Feb-25,8:49 AM,test2,,none,GOL,,,,test2,-1,,,1,Piece,1.69,1.69,0.3,1.99,,10,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Cash,,
49444,Brigade _ Mahadevpura,,OR10804020250206-2,,2,220,1,06-Feb-25,10:37 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-2,,2,1852,2,06-Feb-25,10:37 AM,CHAMP'S VALUE LABEL,42,Accessories,INSTA,,,,CHAMP_MAT_LABL,-1,,48211020,1,Piece,194.92,194.92,35.08,230,,259,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250206-3,,3,221,1,06-Feb-25,10:45 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-3,,3,1851,2,06-Feb-25,10:45 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,,
49444,Brigade _ Mahadevpura,,OR10804020250206-4,,4,220,1,06-Feb-25,11:09 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-4,,4,1851,2,06-Feb-25,11:09 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250206-5,,5,220,1,06-Feb-25,11:18 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-6,,6,220,1,06-Feb-25,11:28 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-6,,6,1851,2,06-Feb-25,11:28 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,,
49444,Brigade _ Mahadevpura,,OR10804020250206-7,,7,228,1,06-Feb-25,11:34 AM,PLAT_BLK_UK8,8UK,none,Plaeto,,,,PLAT_BLK_UK8,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2699,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-7,,7,1851,2,06-Feb-25,11:34 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250206-8,,8,220,1,06-Feb-25,11:39 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-8,,8,1851,2,06-Feb-25,11:39 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,,
49444,Brigade _ Mahadevpura,,OR10804020250206-9,,9,219,1,06-Feb-25,11:44 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-9,,9,1851,2,06-Feb-25,11:44 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250206-10,,10,219,1,06-Feb-25,12:07 PM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Cash,Black,
49444,Brigade _ Mahadevpura,,OR10804020250206-11,,11,1851,1,06-Feb-25,12:09 PM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Cash,,
49444,Brigade _ Mahadevpura,,OR10804020250206-12,,12,219,1,06-Feb-25,12:19 PM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
74442,Premia,,OR10806520250206-1,,1,1307,1,06-Feb-25,12:55 PM,test1,12,none,GOL,,,,test1,-1,,,2,Piece,0.85,1.7,0.3,2,,1,0,0,0,,,Premia,Premia,-1,,0,,,,,0,UPI,black,Ekya
74442,Premia,,OR10806920250206-1,,1,1307,1,06-Feb-25,1:16 PM,test1,12,none,GOL,,,,test1,-1,,,1,Piece,0.85,0.85,0.16,1.01,,1,0,0,0,,,Premia,Premia,-1,,0,,,,,0,Cash,black,Ekya
49444,Brigade _ Mahadevpura,,OR10804020250207-13,,13,221,1,07-Feb-25,9:37 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-14,,14,221,1,07-Feb-25,10:00 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-15,,15,223,1,07-Feb-25,10:12 AM,PLAT_BLK_UK3,3UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-16,,16,223,1,07-Feb-25,10:16 AM,PLAT_BLK_UK3,3UK,none,Plaeto,,,,PLAT_BLK_UK3,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-17,,17,221,1,07-Feb-25,10:20 AM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-18,,18,220,1,07-Feb-25,10:25 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-19,,19,219,1,07-Feb-25,10:32 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-20,,20,1851,1,07-Feb-25,10:34 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250207-21,,21,228,1,07-Feb-25,10:42 AM,PLAT_BLK_UK8,8UK,none,Plaeto,,,,PLAT_BLK_UK8,-1,,640419,1,Piece,1609.32,1609.32,289.68,1899,,2699,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-22,,22,219,1,07-Feb-25,10:57 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-23,,23,218,1,07-Feb-25,11:09 AM,PLAT_BLK_11C,11C,none,Plaeto,,,,PLAT_BLK_11C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-24,,24,220,1,07-Feb-25,11:25 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-24,,24,1851,2,07-Feb-25,11:25 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250207-25,,25,219,1,07-Feb-25,11:46 AM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-25,,25,1851,2,07-Feb-25,11:46 AM,SOLE MATE LABEL,30,Accessories,INSTA,,,,SOL_MAT_LABL,-1,,48211020,1,Piece,160.17,160.17,28.84,189.01,,199,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
49444,Brigade _ Mahadevpura,,OR10804020250207-26,,26,220,1,07-Feb-25,11:55 AM,PLAT_BLK_13C,13C,none,Plaeto,,,,PLAT_BLK_13C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-26,,26,1852,2,07-Feb-25,11:55 AM,CHAMP'S VALUE LABEL,42,Accessories,INSTA,,,,CHAMP_MAT_LABL,-1,,48211020,1,Piece,194.92,194.92,35.08,230,,259,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,,
49444,Brigade _ Mahadevpura,,OR10804020250207-27,,27,217,1,07-Feb-25,12:06 PM,PLAT_BLK_10C,10C,none,Plaeto,,,,PLAT_BLK_10C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-28,,28,221,1,07-Feb-25,12:13 PM,PLAT_BLK_UK1,1UK,none,Plaeto,,,,PLAT_BLK_UK1,-1,,640419,1,Piece,1482.2,1482.2,266.8,1749,,2499,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-29,,29,218,1,07-Feb-25,12:26 PM,PLAT_BLK_11C,11C,none,Plaeto,,,,PLAT_BLK_11C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-30,,30,218,1,07-Feb-25,12:37 PM,PLAT_BLK_11C,11C,none,Plaeto,,,,PLAT_BLK_11C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,Black,
49444,Brigade _ Mahadevpura,,OR10804020250207-30,,30,1852,2,07-Feb-25,12:37 PM,CHAMP'S VALUE LABEL,42,Accessories,INSTA,,,,CHAMP_MAT_LABL,-1,,48211020,1,Piece,194.92,194.92,35.08,230,,259,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,Card,,
49444,Brigade _ Mahadevpura,,OR10804020250207-31,,31,218,1,07-Feb-25,12:51 PM,PLAT_BLK_11C,11C,none,Plaeto,,,,PLAT_BLK_11C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10803920250207-1,,1,219,1,07-Feb-25,12:54 PM,PLAT_BLK_12C,12C,none,Plaeto,,,,PLAT_BLK_12C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10803920250207-1,,1,217,2,07-Feb-25,12:54 PM,PLAT_BLK_10C,10C,none,Plaeto,,,,PLAT_BLK_10C,-1,,640419,1,Piece,1185.59,1185.59,213.4,1398.99,,1999,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,Black,
49444,Brigade _ Mahadevpura,,OR10803920250207-2,,2,1852,1,07-Feb-25,12:56 PM,CHAMP'S VALUE LABEL,42,Accessories,INSTA,,,,CHAMP_MAT_LABL,-1,,48211020,1,Piece,194.92,194.92,35.08,230,,259,0,0,0,,,mhbrigade,mhbrigade,-1,,0,,,,,0,UPI,,
